Possession Length,# Dribbles,# Passes,Ball Distance,Average Ball Speed,Off Player Distances,Off Player Speeds,Def Player Distances,Def Player Speeds,Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
7.96,1,2,78.32,6.71,"{'561048bb-c412-4d8b-a0bc-27d250a1a431': 63.73, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 51.28, '79b83f96-5723-4219-b521-57de6111ee97': 57.88, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 43.51, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 47.18}","{'561048bb-c412-4d8b-a0bc-27d250a1a431': 5.46, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.39, '79b83f96-5723-4219-b521-57de6111ee97': 4.96, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 3.73, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.04}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 66.99, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 65.8, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 35.3, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 62.84, '267de25c-42a5-403a-9fde-0be582ac053b': 86.36}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.74, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.64, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 3.02, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.38, '267de25c-42a5-403a-9fde-0be582ac053b': 7.4}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,2,2,84.85,7.27,"{'561048bb-c412-4d8b-a0bc-27d250a1a431': 78.22, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 53.06, '79b83f96-5723-4219-b521-57de6111ee97': 69.68, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 58.35, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 38.12}","{'561048bb-c412-4d8b-a0bc-27d250a1a431': 6.7, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.54, '79b83f96-5723-4219-b521-57de6111ee97': 5.97, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.0, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 3.27}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 90.07, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 57.26, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 35.75, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 75.68, '267de25c-42a5-403a-9fde-0be582ac053b': 32.84}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.71, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 4.9, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 3.06, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.48, '267de25c-42a5-403a-9fde-0be582ac053b': 2.81}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,7,1,66.83,5.72,"{'561048bb-c412-4d8b-a0bc-27d250a1a431': 73.04, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 34.1, '79b83f96-5723-4219-b521-57de6111ee97': 54.86, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 53.12, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 59.44}","{'561048bb-c412-4d8b-a0bc-27d250a1a431': 6.26, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 2.92, '79b83f96-5723-4219-b521-57de6111ee97': 4.7, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.55, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.09}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 61.3, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 69.04, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 35.51, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 67.57, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 44.31}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.25, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.91, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 3.04, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.79, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 3.8}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
0.88,0,0,2.79,2.16,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.47, '561048bb-c412-4d8b-a0bc-27d250a1a431': 2.57, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 0.74, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.05, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.35}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.69, '561048bb-c412-4d8b-a0bc-27d250a1a431': 1.99, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 0.57, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 1.59, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 1.82}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.33, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 7.0, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.57, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.77, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 4.71}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.9, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.42, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.32, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 3.7, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 3.65}",SHOT,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,3,2,84.24,7.22,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 50.44, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 91.34, '561048bb-c412-4d8b-a0bc-27d250a1a431': 49.77, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 73.37, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 54.44}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.32, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 7.82, '561048bb-c412-4d8b-a0bc-27d250a1a431': 4.26, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.28, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.66}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 66.34, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 71.62, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 66.23, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 40.46, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 42.64}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.68, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.13, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.67, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 3.47, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 3.65}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,4,1,87.14,7.46,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 61.48, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 75.72, '561048bb-c412-4d8b-a0bc-27d250a1a431': 69.15, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 52.95, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 43.17}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.27, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 6.49, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.92, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.54, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 3.7}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 66.04, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 61.6, '267de25c-42a5-403a-9fde-0be582ac053b': 83.28, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 65.29, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 43.81}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.66, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.28, '267de25c-42a5-403a-9fde-0be582ac053b': 7.13, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.59, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 3.75}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,4,1,92.93,7.96,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 56.95, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 49.66, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 74.72, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 62.99, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 52.05}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.88, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.25, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.4, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.4, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.46}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 70.05, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 92.27, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 52.4, '267de25c-42a5-403a-9fde-0be582ac053b': 44.38, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 46.01}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.0, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 7.9, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.49, '267de25c-42a5-403a-9fde-0be582ac053b': 3.8, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 3.94}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
2.6,0,0,12.59,3.3,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.95, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 6.61, '79b83f96-5723-4219-b521-57de6111ee97': 5.36, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.87, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 8.98}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.08, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 1.73, '79b83f96-5723-4219-b521-57de6111ee97': 1.41, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 1.28, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.35}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 16.79, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 32.04, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 17.45, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 15.78, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 21.11}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.4, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 8.4, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.58, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.14, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 5.54}",SHOT,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
0.24,0,0,2.37,6.73,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 0.35, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 0.8, '79b83f96-5723-4219-b521-57de6111ee97': 3.15, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 0.93, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 0.47}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 0.99, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 2.27, '79b83f96-5723-4219-b521-57de6111ee97': 8.95, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.64, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 1.34}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 2.48, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 0.94, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 1.12, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 0.92, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 0.71}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.05, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 2.67, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 3.18, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 2.61, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 2.02}",SHOT,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,2,2,121.15,10.38,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 55.78, '561048bb-c412-4d8b-a0bc-27d250a1a431': 67.82, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 57.01, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 69.79, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.06}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.78, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.81, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.88, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.98, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.14}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 71.05, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 90.4, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 67.79, '267de25c-42a5-403a-9fde-0be582ac053b': 58.07, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 56.7}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.09, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 7.74, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.81, '267de25c-42a5-403a-9fde-0be582ac053b': 4.97, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.86}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,1,1,37.96,3.25,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 43.1, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 35.94, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 45.93, '79b83f96-5723-4219-b521-57de6111ee97': 33.08, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 29.72}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.69, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.08, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 3.93, '79b83f96-5723-4219-b521-57de6111ee97': 2.83, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.55}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 34.29, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 20.72, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 30.2, '267de25c-42a5-403a-9fde-0be582ac053b': 94.98, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 23.83}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 2.94, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 1.77, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 2.59, '267de25c-42a5-403a-9fde-0be582ac053b': 8.14, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 2.04}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,1,2,49.76,4.26,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 34.12, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 34.94, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 30.23, '79b83f96-5723-4219-b521-57de6111ee97': 82.07, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 53.57}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.92, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 2.99, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 2.59, '79b83f96-5723-4219-b521-57de6111ee97': 7.03, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.59}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 65.89, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 56.75, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 68.21, '267de25c-42a5-403a-9fde-0be582ac053b': 61.82, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 30.12}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.64, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 4.86, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.84, '267de25c-42a5-403a-9fde-0be582ac053b': 5.3, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 2.58}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,4,1,78.02,6.68,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 51.19, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 45.71, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 56.55, '79b83f96-5723-4219-b521-57de6111ee97': 67.22, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.81}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.38, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.92, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.84, '79b83f96-5723-4219-b521-57de6111ee97': 5.76, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.21}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 70.59, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 56.35, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 81.7, '267de25c-42a5-403a-9fde-0be582ac053b': 42.78, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 88.97}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.05, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 4.83, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.0, '267de25c-42a5-403a-9fde-0be582ac053b': 3.66, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 7.62}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,5,1,90.18,7.72,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 37.29, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 62.96, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 71.98, '79b83f96-5723-4219-b521-57de6111ee97': 73.71, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 86.78}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.19, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 5.39, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.17, '79b83f96-5723-4219-b521-57de6111ee97': 6.31, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.43}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 71.71, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 58.07, '267de25c-42a5-403a-9fde-0be582ac053b': 80.19, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 78.88, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 66.77}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.14, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.97, '267de25c-42a5-403a-9fde-0be582ac053b': 6.87, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 6.76, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 5.72}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
0.76,0,0,5.36,4.81,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 9.62, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 5.68, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.24, '79b83f96-5723-4219-b521-57de6111ee97': 3.18, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 3.44}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 8.63, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 5.1, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 3.8, '79b83f96-5723-4219-b521-57de6111ee97': 2.85, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 3.09}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 0.29, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.98, '267de25c-42a5-403a-9fde-0be582ac053b': 11.01, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 8.55, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 0.23}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 0.26, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.26, '267de25c-42a5-403a-9fde-0be582ac053b': 9.88, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 7.67, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 0.21}",SHOT,foul,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,2,1,83.6,7.16,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 41.6, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 69.21, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 49.27, '79b83f96-5723-4219-b521-57de6111ee97': 68.28, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 83.05}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.56, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 5.93, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.22, '79b83f96-5723-4219-b521-57de6111ee97': 5.85, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.11}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 97.75, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 77.68, '267de25c-42a5-403a-9fde-0be582ac053b': 57.09, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 50.8, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 48.96}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 8.37, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.65, '267de25c-42a5-403a-9fde-0be582ac053b': 4.89, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.35, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.19}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
2.84,0,0,39.46,9.47,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 9.22, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 7.77, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 9.59, '79b83f96-5723-4219-b521-57de6111ee97': 10.0, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 10.2}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.21, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 1.87, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 2.3, '79b83f96-5723-4219-b521-57de6111ee97': 2.4, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.45}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 14.01, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 13.28, '267de25c-42a5-403a-9fde-0be582ac053b': 19.05, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 13.87, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 10.63}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 3.36, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 3.19, '267de25c-42a5-403a-9fde-0be582ac053b': 4.57, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 3.33, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 2.55}",SHOT,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,3,1,73.01,6.25,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 58.65, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 26.31, '79b83f96-5723-4219-b521-57de6111ee97': 61.41, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.32, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 31.91}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.02, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 2.25, '79b83f96-5723-4219-b521-57de6111ee97': 5.26, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.17, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.73}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 67.42, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 66.11, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 50.12, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 69.52, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 53.96}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.77, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.66, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.29, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.95, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.62}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
